id,pregunta_id,etiqueta,texto,es_correcta
2585,647,A,Opción A de la pregunta 647,0
2586,647,B,Opción B de la pregunta 647,0
2587,647,C,Opción C de la pregunta 647,0
2588,647,D,Opción D de la pregunta 647,1
2589,648,A,Opción A de la pregunta 648,0
2590,648,B,Opción B de la pregunta 648,0
2591,648,C,Opción C de la pregunta 648,0
2592,648,D,Opción D de la pregunta 648,1
2593,649,A,Opción A de la pregunta 649,0
2594,649,B,Opción B de la pregunta 649,1
2595,649,C,Opción C de la pregunta 649,0
2596,649,D,Opción D de la pregunta 649,0
2597,650,A,Opción A de la pregunta 650,0
2598,650,B,Opción B de la pregunta 650,0
2599,650,C,Opción C de la pregunta 650,0
2600,650,D,Opción D de la pregunta 650,1
2601,651,A,Opción A de la pregunta 651,0
2602,651,B,Opción B de la pregunta 651,0
2603,651,C,Opción C de la pregunta 651,0
2604,651,D,Opción D de la pregunta 651,1
2605,652,A,Opción A de la pregunta 652,0
2606,652,B,Opción B de la pregunta 652,1
2607,652,C,Opción C de la pregunta 652,0
2608,652,D,Opción D de la pregunta 652,0
2609,653,A,Opción A de la pregunta 653,1
2610,653,B,Opción B de la pregunta 653,0
2611,653,C,Opción C de la pregunta 653,0
2612,653,D,Opción D de la pregunta 653,0
2613,654,A,Opción A de la pregunta 654,0
2614,654,B,Opción B de la pregunta 654,1
2615,654,C,Opción C de la pregunta 654,0
2616,654,D,Opción D de la pregunta 654,0
2617,655,A,Opción A de la pregunta 655,1
2618,655,B,Opción B de la pregunta 655,0
2619,655,C,Opción C de la pregunta 655,0
2620,655,D,Opción D de la pregunta 655,0
2621,656,A,Opción A de la pregunta 656,1
2622,656,B,Opción B de la pregunta 656,0
2623,656,C,Opción C de la pregunta 656,0
2624,656,D,Opción D de la pregunta 656,0
2625,657,A,Opción A de la pregunta 657,1
2626,657,B,Opción B de la pregunta 657,0
2627,657,C,Opción C de la pregunta 657,0
2628,657,D,Opción D de la pregunta 657,0
2629,658,A,Opción A de la pregunta 658,0
2630,658,B,Opción B de la pregunta 658,0
2631,658,C,Opción C de la pregunta 658,0
2632,658,D,Opción D de la pregunta 658,1
2633,659,A,Opción A de la pregunta 659,0
2634,659,B,Opción B de la pregunta 659,0
2635,659,C,Opción C de la pregunta 659,1
2636,659,D,Opción D de la pregunta 659,0
2637,660,A,Opción A de la pregunta 660,0
2638,660,B,Opción B de la pregunta 660,0
2639,660,C,Opción C de la pregunta 660,1
2640,660,D,Opción D de la pregunta 660,0
2641,661,A,Opción A de la pregunta 661,1
2642,661,B,Opción B de la pregunta 661,0
2643,661,C,Opción C de la pregunta 661,0
2644,661,D,Opción D de la pregunta 661,0
2645,662,A,Opción A de la pregunta 662,0
2646,662,B,Opción B de la pregunta 662,1
2647,662,C,Opción C de la pregunta 662,0
2648,662,D,Opción D de la pregunta 662,0
2649,663,A,Opción A de la pregunta 663,1
2650,663,B,Opción B de la pregunta 663,0
2651,663,C,Opción C de la pregunta 663,0
2652,663,D,Opción D de la pregunta 663,0
2653,664,A,Opción A de la pregunta 664,1
2654,664,B,Opción B de la pregunta 664,0
2655,664,C,Opción C de la pregunta 664,0
2656,664,D,Opción D de la pregunta 664,0
2657,665,A,Opción A de la pregunta 665,0
2658,665,B,Opción B de la pregunta 665,0
2659,665,C,Opción C de la pregunta 665,0
2660,665,D,Opción D de la pregunta 665,1
2661,666,A,Opción A de la pregunta 666,0
2662,666,B,Opción B de la pregunta 666,0
2663,666,C,Opción C de la pregunta 666,0
2664,666,D,Opción D de la pregunta 666,1
2665,667,A,Opción A de la pregunta 667,1
2666,667,B,Opción B de la pregunta 667,0
2667,667,C,Opción C de la pregunta 667,0
2668,667,D,Opción D de la pregunta 667,0
2669,668,A,Opción A de la pregunta 668,0
2670,668,B,Opción B de la pregunta 668,0
2671,668,C,Opción C de la pregunta 668,0
2672,668,D,Opción D de la pregunta 668,1
2673,669,A,Opción A de la pregunta 669,0
2674,669,B,Opción B de la pregunta 669,0
2675,669,C,Opción C de la pregunta 669,0
2676,669,D,Opción D de la pregunta 669,1
2677,670,A,Opción A de la pregunta 670,0
2678,670,B,Opción B de la pregunta 670,0
2679,670,C,Opción C de la pregunta 670,0
2680,670,D,Opción D de la pregunta 670,1
2681,671,A,Opción A de la pregunta 671,0
2682,671,B,Opción B de la pregunta 671,1
2683,671,C,Opción C de la pregunta 671,0
2684,671,D,Opción D de la pregunta 671,0
2685,672,A,Opción A de la pregunta 672,0
2686,672,B,Opción B de la pregunta 672,1
2687,672,C,Opción C de la pregunta 672,0
2688,672,D,Opción D de la pregunta 672,0
2689,673,A,Opción A de la pregunta 673,1
2690,673,B,Opción B de la pregunta 673,0
2691,673,C,Opción C de la pregunta 673,0
2692,673,D,Opción D de la pregunta 673,0
2693,674,A,Opción A de la pregunta 674,0
2694,674,B,Opción B de la pregunta 674,1
2695,674,C,Opción C de la pregunta 674,0
2696,674,D,Opción D de la pregunta 674,0
2697,675,A,Opción A de la pregunta 675,0
2698,675,B,Opción B de la pregunta 675,1
2699,675,C,Opción C de la pregunta 675,0
2700,675,D,Opción D de la pregunta 675,0
2701,676,A,Opción A de la pregunta 676,0
2702,676,B,Opción B de la pregunta 676,0
2703,676,C,Opción C de la pregunta 676,0
2704,676,D,Opción D de la pregunta 676,1
2705,677,A,Opción A de la pregunta 677,0
2706,677,B,Opción B de la pregunta 677,0
2707,677,C,Opción C de la pregunta 677,0
2708,677,D,Opción D de la pregunta 677,1
2709,678,A,Opción A de la pregunta 678,0
2710,678,B,Opción B de la pregunta 678,1
2711,678,C,Opción C de la pregunta 678,0
2712,678,D,Opción D de la pregunta 678,0
2713,679,A,Opción A de la pregunta 679,0
2714,679,B,Opción B de la pregunta 679,0
2715,679,C,Opción C de la pregunta 679,0
2716,679,D,Opción D de la pregunta 679,1
2717,680,A,Opción A de la pregunta 680,1
2718,680,B,Opción B de la pregunta 680,0
2719,680,C,Opción C de la pregunta 680,0
2720,680,D,Opción D de la pregunta 680,0
2721,681,A,Opción A de la pregunta 681,0
2722,681,B,Opción B de la pregunta 681,1
2723,681,C,Opción C de la pregunta 681,0
2724,681,D,Opción D de la pregunta 681,0
2725,682,A,Opción A de la pregunta 682,0
2726,682,B,Opción B de la pregunta 682,0
2727,682,C,Opción C de la pregunta 682,0
2728,682,D,Opción D de la pregunta 682,1
2729,683,A,Opción A de la pregunta 683,0
2730,683,B,Opción B de la pregunta 683,1
2731,683,C,Opción C de la pregunta 683,0
2732,683,D,Opción D de la pregunta 683,0
2733,684,A,Opción A de la pregunta 684,0
2734,684,B,Opción B de la pregunta 684,0
2735,684,C,Opción C de la pregunta 684,0
2736,684,D,Opción D de la pregunta 684,1
2737,685,A,Opción A de la pregunta 685,0
2738,685,B,Opción B de la pregunta 685,1
2739,685,C,Opción C de la pregunta 685,0
2740,685,D,Opción D de la pregunta 685,0
2741,686,A,Opción A de la pregunta 686,0
2742,686,B,Opción B de la pregunta 686,1
2743,686,C,Opción C de la pregunta 686,0
2744,686,D,Opción D de la pregunta 686,0
2745,687,A,Opción A de la pregunta 687,0
2746,687,B,Opción B de la pregunta 687,1
2747,687,C,Opción C de la pregunta 687,0
2748,687,D,Opción D de la pregunta 687,0
2749,688,A,Opción A de la pregunta 688,0
2750,688,B,Opción B de la pregunta 688,1
2751,688,C,Opción C de la pregunta 688,0
2752,688,D,Opción D de la pregunta 688,0
2753,689,A,Opción A de la pregunta 689,0
2754,689,B,Opción B de la pregunta 689,1
2755,689,C,Opción C de la pregunta 689,0
2756,689,D,Opción D de la pregunta 689,0
2757,690,A,Opción A de la pregunta 690,1
2758,690,B,Opción B de la pregunta 690,0
2759,690,C,Opción C de la pregunta 690,0
2760,690,D,Opción D de la pregunta 690,0
2761,691,A,Opción A de la pregunta 691,0
2762,691,B,Opción B de la pregunta 691,1
2763,691,C,Opción C de la pregunta 691,0
2764,691,D,Opción D de la pregunta 691,0
2765,692,A,Opción A de la pregunta 692,0
2766,692,B,Opción B de la pregunta 692,0
2767,692,C,Opción C de la pregunta 692,1
2768,692,D,Opción D de la pregunta 692,0
2769,693,A,Opción A de la pregunta 693,0
2770,693,B,Opción B de la pregunta 693,0
2771,693,C,Opción C de la pregunta 693,1
2772,693,D,Opción D de la pregunta 693,0
2773,694,A,Opción A de la pregunta 694,1
2774,694,B,Opción B de la pregunta 694,0
2775,694,C,Opción C de la pregunta 694,0
2776,694,D,Opción D de la pregunta 694,0
2777,695,A,Opción A de la pregunta 695,1
2778,695,B,Opción B de la pregunta 695,0
2779,695,C,Opción C de la pregunta 695,0
2780,695,D,Opción D de la pregunta 695,0
2781,696,A,Opción A de la pregunta 696,0
2782,696,B,Opción B de la pregunta 696,0
2783,696,C,Opción C de la pregunta 696,1
2784,696,D,Opción D de la pregunta 696,0
2785,697,A,Opción A de la pregunta 697,0
2786,697,B,Opción B de la pregunta 697,1
2787,697,C,Opción C de la pregunta 697,0
2788,697,D,Opción D de la pregunta 697,0
2789,698,A,Opción A de la pregunta 698,1
2790,698,B,Opción B de la pregunta 698,0
2791,698,C,Opción C de la pregunta 698,0
2792,698,D,Opción D de la pregunta 698,0
2793,699,A,Opción A de la pregunta 699,0
2794,699,B,Opción B de la pregunta 699,0
2795,699,C,Opción C de la pregunta 699,0
2796,699,D,Opción D de la pregunta 699,1
2797,700,A,Opción A de la pregunta 700,0
2798,700,B,Opción B de la pregunta 700,0
2799,700,C,Opción C de la pregunta 700,0
2800,700,D,Opción D de la pregunta 700,1
2801,701,A,Opción A de la pregunta 701,1
2802,701,B,Opción B de la pregunta 701,0
2803,701,C,Opción C de la pregunta 701,0
2804,701,D,Opción D de la pregunta 701,0
2805,702,A,Opción A de la pregunta 702,0
2806,702,B,Opción B de la pregunta 702,1
2807,702,C,Opción C de la pregunta 702,0
2808,702,D,Opción D de la pregunta 702,0
2809,703,A,Opción A de la pregunta 703,0
2810,703,B,Opción B de la pregunta 703,0
2811,703,C,Opción C de la pregunta 703,0
2812,703,D,Opción D de la pregunta 703,1
2813,704,A,Opción A de la pregunta 704,0
2814,704,B,Opción B de la pregunta 704,0
2815,704,C,Opción C de la pregunta 704,1
2816,704,D,Opción D de la pregunta 704,0
2817,705,A,Opción A de la pregunta 705,0
2818,705,B,Opción B de la pregunta 705,1
2819,705,C,Opción C de la pregunta 705,0
2820,705,D,Opción D de la pregunta 705,0
2821,706,A,Opción A de la pregunta 706,0
2822,706,B,Opción B de la pregunta 706,1
2823,706,C,Opción C de la pregunta 706,0
2824,706,D,Opción D de la pregunta 706,0
2825,707,A,Opción A de la pregunta 707,0
2826,707,B,Opción B de la pregunta 707,1
2827,707,C,Opción C de la pregunta 707,0
2828,707,D,Opción D de la pregunta 707,0
2829,708,A,Opción A de la pregunta 708,0
2830,708,B,Opción B de la pregunta 708,0
2831,708,C,Opción C de la pregunta 708,1
2832,708,D,Opción D de la pregunta 708,0
2833,709,A,Opción A de la pregunta 709,0
2834,709,B,Opción B de la pregunta 709,0
2835,709,C,Opción C de la pregunta 709,0
2836,709,D,Opción D de la pregunta 709,1
2837,710,A,Opción A de la pregunta 710,0
2838,710,B,Opción B de la pregunta 710,0
2839,710,C,Opción C de la pregunta 710,0
2840,710,D,Opción D de la pregunta 710,1
2841,711,A,Opción A de la pregunta 711,1
2842,711,B,Opción B de la pregunta 711,0
2843,711,C,Opción C de la pregunta 711,0
2844,711,D,Opción D de la pregunta 711,0
2845,712,A,Opción A de la pregunta 712,0
2846,712,B,Opción B de la pregunta 712,0
2847,712,C,Opción C de la pregunta 712,1
2848,712,D,Opción D de la pregunta 712,0
2849,713,A,Opción A de la pregunta 713,0
2850,713,B,Opción B de la pregunta 713,0
2851,713,C,Opción C de la pregunta 713,0
2852,713,D,Opción D de la pregunta 713,1
2853,714,A,Opción A de la pregunta 714,1
2854,714,B,Opción B de la pregunta 714,0
2855,714,C,Opción C de la pregunta 714,0
2856,714,D,Opción D de la pregunta 714,0
2857,715,A,Opción A de la pregunta 715,0
2858,715,B,Opción B de la pregunta 715,0
2859,715,C,Opción C de la pregunta 715,0
2860,715,D,Opción D de la pregunta 715,1
2861,716,A,Opción A de la pregunta 716,0
2862,716,B,Opción B de la pregunta 716,0
2863,716,C,Opción C de la pregunta 716,1
2864,716,D,Opción D de la pregunta 716,0
2865,717,A,Opción A de la pregunta 717,0
2866,717,B,Opción B de la pregunta 717,1
2867,717,C,Opción C de la pregunta 717,0
2868,717,D,Opción D de la pregunta 717,0
2869,718,A,Opción A de la pregunta 718,1
2870,718,B,Opción B de la pregunta 718,0
2871,718,C,Opción C de la pregunta 718,0
2872,718,D,Opción D de la pregunta 718,0
2873,719,A,Opción A de la pregunta 719,0
2874,719,B,Opción B de la pregunta 719,0
2875,719,C,Opción C de la pregunta 719,0
2876,719,D,Opción D de la pregunta 719,1
2877,720,A,Opción A de la pregunta 720,0
2878,720,B,Opción B de la pregunta 720,0
2879,720,C,Opción C de la pregunta 720,0
2880,720,D,Opción D de la pregunta 720,1
2881,721,A,Opción A de la pregunta 721,1
2882,721,B,Opción B de la pregunta 721,0
2883,721,C,Opción C de la pregunta 721,0
2884,721,D,Opción D de la pregunta 721,0
2885,722,A,Opción A de la pregunta 722,1
2886,722,B,Opción B de la pregunta 722,0
2887,722,C,Opción C de la pregunta 722,0
2888,722,D,Opción D de la pregunta 722,0
2889,723,A,Opción A de la pregunta 723,1
2890,723,B,Opción B de la pregunta 723,0
2891,723,C,Opción C de la pregunta 723,0
2892,723,D,Opción D de la pregunta 723,0
2893,724,A,Opción A de la pregunta 724,0
2894,724,B,Opción B de la pregunta 724,1
2895,724,C,Opción C de la pregunta 724,0
2896,724,D,Opción D de la pregunta 724,0
2897,725,A,Opción A de la pregunta 725,1
2898,725,B,Opción B de la pregunta 725,0
2899,725,C,Opción C de la pregunta 725,0
2900,725,D,Opción D de la pregunta 725,0
2901,726,A,Opción A de la pregunta 726,0
2902,726,B,Opción B de la pregunta 726,0
2903,726,C,Opción C de la pregunta 726,0
2904,726,D,Opción D de la pregunta 726,1
2905,727,A,Opción A de la pregunta 727,1
2906,727,B,Opción B de la pregunta 727,0
2907,727,C,Opción C de la pregunta 727,0
2908,727,D,Opción D de la pregunta 727,0
2909,728,A,Opción A de la pregunta 728,1
2910,728,B,Opción B de la pregunta 728,0
2911,728,C,Opción C de la pregunta 728,0
2912,728,D,Opción D de la pregunta 728,0
2913,729,A,Opción A de la pregunta 729,0
2914,729,B,Opción B de la pregunta 729,0
2915,729,C,Opción C de la pregunta 729,1
2916,729,D,Opción D de la pregunta 729,0
2917,730,A,Opción A de la pregunta 730,1
2918,730,B,Opción B de la pregunta 730,0
2919,730,C,Opción C de la pregunta 730,0
2920,730,D,Opción D de la pregunta 730,0
2921,731,A,Opción A de la pregunta 731,0
2922,731,B,Opción B de la pregunta 731,0
2923,731,C,Opción C de la pregunta 731,1
2924,731,D,Opción D de la pregunta 731,0
2925,732,A,Opción A de la pregunta 732,1
2926,732,B,Opción B de la pregunta 732,0
2927,732,C,Opción C de la pregunta 732,0
2928,732,D,Opción D de la pregunta 732,0
2929,733,A,Opción A de la pregunta 733,0
2930,733,B,Opción B de la pregunta 733,0
2931,733,C,Opción C de la pregunta 733,0
2932,733,D,Opción D de la pregunta 733,1
2933,734,A,Opción A de la pregunta 734,1
2934,734,B,Opción B de la pregunta 734,0
2935,734,C,Opción C de la pregunta 734,0
2936,734,D,Opción D de la pregunta 734,0
2937,735,A,Opción A de la pregunta 735,0
2938,735,B,Opción B de la pregunta 735,0
2939,735,C,Opción C de la pregunta 735,0
2940,735,D,Opción D de la pregunta 735,1
2941,736,A,Opción A de la pregunta 736,0
2942,736,B,Opción B de la pregunta 736,0
2943,736,C,Opción C de la pregunta 736,0
2944,736,D,Opción D de la pregunta 736,1
2945,737,A,Opción A de la pregunta 737,0
2946,737,B,Opción B de la pregunta 737,0
2947,737,C,Opción C de la pregunta 737,1
2948,737,D,Opción D de la pregunta 737,0
2949,738,A,Opción A de la pregunta 738,0
2950,738,B,Opción B de la pregunta 738,1
2951,738,C,Opción C de la pregunta 738,0
2952,738,D,Opción D de la pregunta 738,0
2953,739,A,Opción A de la pregunta 739,1
2954,739,B,Opción B de la pregunta 739,0
2955,739,C,Opción C de la pregunta 739,0
2956,739,D,Opción D de la pregunta 739,0
2957,740,A,Opción A de la pregunta 740,0
2958,740,B,Opción B de la pregunta 740,0
2959,740,C,Opción C de la pregunta 740,1
2960,740,D,Opción D de la pregunta 740,0
2961,741,A,Opción A de la pregunta 741,0
2962,741,B,Opción B de la pregunta 741,0
2963,741,C,Opción C de la pregunta 741,1
2964,741,D,Opción D de la pregunta 741,0
2965,742,A,Opción A de la pregunta 742,1
2966,742,B,Opción B de la pregunta 742,0
2967,742,C,Opción C de la pregunta 742,0
2968,742,D,Opción D de la pregunta 742,0
2969,743,A,Opción A de la pregunta 743,0
2970,743,B,Opción B de la pregunta 743,1
2971,743,C,Opción C de la pregunta 743,0
2972,743,D,Opción D de la pregunta 743,0
2973,744,A,Opción A de la pregunta 744,0
2974,744,B,Opción B de la pregunta 744,1
2975,744,C,Opción C de la pregunta 744,0
2976,744,D,Opción D de la pregunta 744,0
2977,745,A,Opción A de la pregunta 745,0
2978,745,B,Opción B de la pregunta 745,1
2979,745,C,Opción C de la pregunta 745,0
2980,745,D,Opción D de la pregunta 745,0
2981,746,A,Opción A de la pregunta 746,1
2982,746,B,Opción B de la pregunta 746,0
2983,746,C,Opción C de la pregunta 746,0
2984,746,D,Opción D de la pregunta 746,0
2985,747,A,Opción A de la pregunta 747,0
2986,747,B,Opción B de la pregunta 747,0
2987,747,C,Opción C de la pregunta 747,0
2988,747,D,Opción D de la pregunta 747,1
2989,748,A,Opción A de la pregunta 748,1
2990,748,B,Opción B de la pregunta 748,0
2991,748,C,Opción C de la pregunta 748,0
2992,748,D,Opción D de la pregunta 748,0
2993,749,A,Opción A de la pregunta 749,1
2994,749,B,Opción B de la pregunta 749,0
2995,749,C,Opción C de la pregunta 749,0
2996,749,D,Opción D de la pregunta 749,0
2997,750,A,Opción A de la pregunta 750,0
2998,750,B,Opción B de la pregunta 750,1
2999,750,C,Opción C de la pregunta 750,0
3000,750,D,Opción D de la pregunta 750,0
3001,751,A,Opción A de la pregunta 751,0
3002,751,B,Opción B de la pregunta 751,0
3003,751,C,Opción C de la pregunta 751,1
3004,751,D,Opción D de la pregunta 751,0
3005,752,A,Opción A de la pregunta 752,0
3006,752,B,Opción B de la pregunta 752,1
3007,752,C,Opción C de la pregunta 752,0
3008,752,D,Opción D de la pregunta 752,0
3009,753,A,Opción A de la pregunta 753,1
3010,753,B,Opción B de la pregunta 753,0
3011,753,C,Opción C de la pregunta 753,0
3012,753,D,Opción D de la pregunta 753,0
3013,754,A,Opción A de la pregunta 754,0
3014,754,B,Opción B de la pregunta 754,0
3015,754,C,Opción C de la pregunta 754,0
3016,754,D,Opción D de la pregunta 754,1
3017,755,A,Opción A de la pregunta 755,1
3018,755,B,Opción B de la pregunta 755,0
3019,755,C,Opción C de la pregunta 755,0
3020,755,D,Opción D de la pregunta 755,0
3021,756,A,Opción A de la pregunta 756,0
3022,756,B,Opción B de la pregunta 756,0
3023,756,C,Opción C de la pregunta 756,0
3024,756,D,Opción D de la pregunta 756,1
3025,757,A,Opción A de la pregunta 757,0
3026,757,B,Opción B de la pregunta 757,1
3027,757,C,Opción C de la pregunta 757,0
3028,757,D,Opción D de la pregunta 757,0
3029,758,A,Opción A de la pregunta 758,1
3030,758,B,Opción B de la pregunta 758,0
3031,758,C,Opción C de la pregunta 758,0
3032,758,D,Opción D de la pregunta 758,0
3033,759,A,Opción A de la pregunta 759,0
3034,759,B,Opción B de la pregunta 759,0
3035,759,C,Opción C de la pregunta 759,0
3036,759,D,Opción D de la pregunta 759,1
3037,760,A,Opción A de la pregunta 760,0
3038,760,B,Opción B de la pregunta 760,1
3039,760,C,Opción C de la pregunta 760,0
3040,760,D,Opción D de la pregunta 760,0
3041,761,A,Opción A de la pregunta 761,0
3042,761,B,Opción B de la pregunta 761,1
3043,761,C,Opción C de la pregunta 761,0
3044,761,D,Opción D de la pregunta 761,0
3045,762,A,Opción A de la pregunta 762,0
3046,762,B,Opción B de la pregunta 762,1
3047,762,C,Opción C de la pregunta 762,0
3048,762,D,Opción D de la pregunta 762,0
3049,763,A,Opción A de la pregunta 763,0
3050,763,B,Opción B de la pregunta 763,0
3051,763,C,Opción C de la pregunta 763,1
3052,763,D,Opción D de la pregunta 763,0
3053,764,A,Opción A de la pregunta 764,0
3054,764,B,Opción B de la pregunta 764,1
3055,764,C,Opción C de la pregunta 764,0
3056,764,D,Opción D de la pregunta 764,0
3057,765,A,Opción A de la pregunta 765,0
3058,765,B,Opción B de la pregunta 765,0
3059,765,C,Opción C de la pregunta 765,1
3060,765,D,Opción D de la pregunta 765,0
3061,766,A,Opción A de la pregunta 766,1
3062,766,B,Opción B de la pregunta 766,0
3063,766,C,Opción C de la pregunta 766,0
3064,766,D,Opción D de la pregunta 766,0
3065,767,A,Opción A de la pregunta 767,0
3066,767,B,Opción B de la pregunta 767,0
3067,767,C,Opción C de la pregunta 767,0
3068,767,D,Opción D de la pregunta 767,1
3069,768,A,Opción A de la pregunta 768,0
3070,768,B,Opción B de la pregunta 768,1
3071,768,C,Opción C de la pregunta 768,0
3072,768,D,Opción D de la pregunta 768,0
3073,769,A,Opción A de la pregunta 769,0
3074,769,B,Opción B de la pregunta 769,1
3075,769,C,Opción C de la pregunta 769,0
3076,769,D,Opción D de la pregunta 769,0
3077,770,A,Opción A de la pregunta 770,0
3078,770,B,Opción B de la pregunta 770,0
3079,770,C,Opción C de la pregunta 770,1
3080,770,D,Opción D de la pregunta 770,0
3081,771,A,Opción A de la pregunta 771,0
3082,771,B,Opción B de la pregunta 771,0
3083,771,C,Opción C de la pregunta 771,0
3084,771,D,Opción D de la pregunta 771,1
3085,772,A,Opción A de la pregunta 772,1
3086,772,B,Opción B de la pregunta 772,0
3087,772,C,Opción C de la pregunta 772,0
3088,772,D,Opción D de la pregunta 772,0
3089,773,A,Opción A de la pregunta 773,1
3090,773,B,Opción B de la pregunta 773,0
3091,773,C,Opción C de la pregunta 773,0
3092,773,D,Opción D de la pregunta 773,0
3093,774,A,Opción A de la pregunta 774,0
3094,774,B,Opción B de la pregunta 774,0
3095,774,C,Opción C de la pregunta 774,1
3096,774,D,Opción D de la pregunta 774,0
3097,775,A,Opción A de la pregunta 775,0
3098,775,B,Opción B de la pregunta 775,0
3099,775,C,Opción C de la pregunta 775,1
3100,775,D,Opción D de la pregunta 775,0
3101,776,A,Opción A de la pregunta 776,1
3102,776,B,Opción B de la pregunta 776,0
3103,776,C,Opción C de la pregunta 776,0
3104,776,D,Opción D de la pregunta 776,0
3105,777,A,Opción A de la pregunta 777,0
3106,777,B,Opción B de la pregunta 777,0
3107,777,C,Opción C de la pregunta 777,1
3108,777,D,Opción D de la pregunta 777,0
3109,778,A,Opción A de la pregunta 778,0
3110,778,B,Opción B de la pregunta 778,0
3111,778,C,Opción C de la pregunta 778,0
3112,778,D,Opción D de la pregunta 778,1
3113,779,A,Opción A de la pregunta 779,0
3114,779,B,Opción B de la pregunta 779,0
3115,779,C,Opción C de la pregunta 779,1
3116,779,D,Opción D de la pregunta 779,0
3117,780,A,Opción A de la pregunta 780,0
3118,780,B,Opción B de la pregunta 780,0
3119,780,C,Opción C de la pregunta 780,0
3120,780,D,Opción D de la pregunta 780,1
3121,781,A,Opción A de la pregunta 781,0
3122,781,B,Opción B de la pregunta 781,0
3123,781,C,Opción C de la pregunta 781,0
3124,781,D,Opción D de la pregunta 781,1
3125,782,A,Opción A de la pregunta 782,0
3126,782,B,Opción B de la pregunta 782,0
3127,782,C,Opción C de la pregunta 782,1
3128,782,D,Opción D de la pregunta 782,0
3129,783,A,Opción A de la pregunta 783,0
3130,783,B,Opción B de la pregunta 783,1
3131,783,C,Opción C de la pregunta 783,0
3132,783,D,Opción D de la pregunta 783,0
3133,784,A,Opción A de la pregunta 784,0
3134,784,B,Opción B de la pregunta 784,0
3135,784,C,Opción C de la pregunta 784,0
3136,784,D,Opción D de la pregunta 784,1
3137,785,A,Opción A de la pregunta 785,0
3138,785,B,Opción B de la pregunta 785,0
3139,785,C,Opción C de la pregunta 785,1
3140,785,D,Opción D de la pregunta 785,0
3141,786,A,Opción A de la pregunta 786,1
3142,786,B,Opción B de la pregunta 786,0
3143,786,C,Opción C de la pregunta 786,0
3144,786,D,Opción D de la pregunta 786,0
3145,787,A,Opción A de la pregunta 787,1
3146,787,B,Opción B de la pregunta 787,0
3147,787,C,Opción C de la pregunta 787,0
3148,787,D,Opción D de la pregunta 787,0
3149,788,A,Opción A de la pregunta 788,0
3150,788,B,Opción B de la pregunta 788,0
3151,788,C,Opción C de la pregunta 788,1
3152,788,D,Opción D de la pregunta 788,0
3153,789,A,Opción A de la pregunta 789,0
3154,789,B,Opción B de la pregunta 789,0
3155,789,C,Opción C de la pregunta 789,1
3156,789,D,Opción D de la pregunta 789,0
3157,790,A,Opción A de la pregunta 790,0
3158,790,B,Opción B de la pregunta 790,0
3159,790,C,Opción C de la pregunta 790,1
3160,790,D,Opción D de la pregunta 790,0
3161,791,A,Opción A de la pregunta 791,0
3162,791,B,Opción B de la pregunta 791,1
3163,791,C,Opción C de la pregunta 791,0
3164,791,D,Opción D de la pregunta 791,0
3165,792,A,Opción A de la pregunta 792,0
3166,792,B,Opción B de la pregunta 792,0
3167,792,C,Opción C de la pregunta 792,0
3168,792,D,Opción D de la pregunta 792,1
3169,793,A,Opción A de la pregunta 793,0
3170,793,B,Opción B de la pregunta 793,1
3171,793,C,Opción C de la pregunta 793,0
3172,793,D,Opción D de la pregunta 793,0
3173,794,A,Opción A de la pregunta 794,0
3174,794,B,Opción B de la pregunta 794,0
3175,794,C,Opción C de la pregunta 794,1
3176,794,D,Opción D de la pregunta 794,0
3177,795,A,Opción A de la pregunta 795,1
3178,795,B,Opción B de la pregunta 795,0
3179,795,C,Opción C de la pregunta 795,0
3180,795,D,Opción D de la pregunta 795,0
3181,796,A,Opción A de la pregunta 796,1
3182,796,B,Opción B de la pregunta 796,0
3183,796,C,Opción C de la pregunta 796,0
3184,796,D,Opción D de la pregunta 796,0
3185,797,A,Opción A de la pregunta 797,0
3186,797,B,Opción B de la pregunta 797,0
3187,797,C,Opción C de la pregunta 797,1
3188,797,D,Opción D de la pregunta 797,0
3189,798,A,Opción A de la pregunta 798,0
3190,798,B,Opción B de la pregunta 798,0
3191,798,C,Opción C de la pregunta 798,1
3192,798,D,Opción D de la pregunta 798,0
3193,799,A,Opción A de la pregunta 799,1
3194,799,B,Opción B de la pregunta 799,0
3195,799,C,Opción C de la pregunta 799,0
3196,799,D,Opción D de la pregunta 799,0
3197,800,A,Opción A de la pregunta 800,1
3198,800,B,Opción B de la pregunta 800,0
3199,800,C,Opción C de la pregunta 800,0
3200,800,D,Opción D de la pregunta 800,0
3201,801,A,Opción A de la pregunta 801,0
3202,801,B,Opción B de la pregunta 801,1
3203,801,C,Opción C de la pregunta 801,0
3204,801,D,Opción D de la pregunta 801,0
3205,802,A,Opción A de la pregunta 802,1
3206,802,B,Opción B de la pregunta 802,0
3207,802,C,Opción C de la pregunta 802,0
3208,802,D,Opción D de la pregunta 802,0
3209,803,A,Opción A de la pregunta 803,1
3210,803,B,Opción B de la pregunta 803,0
3211,803,C,Opción C de la pregunta 803,0
3212,803,D,Opción D de la pregunta 803,0
3213,804,A,Opción A de la pregunta 804,0
3214,804,B,Opción B de la pregunta 804,0
3215,804,C,Opción C de la pregunta 804,1
3216,804,D,Opción D de la pregunta 804,0
3217,805,A,Opción A de la pregunta 805,0
3218,805,B,Opción B de la pregunta 805,0
3219,805,C,Opción C de la pregunta 805,0
